UNIT_COST,CONSUMER_EXTRA_BENEFIT,BALANCEDEDMODE_ATTR,DISPLAY-RANK,BENEFITS_16,RECHARGENAME_ATTR,BENEFITS_11,BENEFITS_10,BENEFITS_13,BENEFITS_12,BENEFITS_15,BENEFITS_14,UP_SELL,DATAUSAGE_ATTR,WEB-SELLABLE,ManufacturerName,READ_MORE,PROMO_ID,ITEM_ID,CONSUMER_SUB_CATEGORY,PROMOTION_TITLE_2,WEB_EXCLUSIVE_BENEFIT,CGRP_START_RANGE,RECHARGE_SUBTYPE,CONSUMER_PRODUCT_DESCRIPTION,WEB-VALIDITY,ETOPUPTYPE_ATTR,CONSUMER_PRODUCT_CATEGORY,OPEN_MARKET_FLAG,PRODUCT-SUB-CATEGORY,HOMEPAGE_DISPLAY_RANK,ONLINE_RECHARGE_FLAG,PROMOTION_TITLE,AUTO_RECHARGE_FLAG,CROSS_SELL,ETOPUP_SUBTYPE,ROAMING_TYPE,CESS,PRODUCT-NAME,IS_HARMONIZED,VOUCHER_COUNT,VOICE_LINE_2,INTENT_TYPE,APP-SELLABLE,VOICE_LINE_1,DEVICETYPE_ATTR,CONSUMER_PROMOTION,SERVICEVALIDITY_ATTR,TALKTIME_ATTR,PRODUCT-RATING,CROSS_SELL_CAPTION,APP_EXCLUSIVE_BENEFIT,TARGETED_CAMPAIGN,PRODUCT-CATEGORY,SRSUBTYPE_ATTR,RECCID_ATTR,HOMEPAGE_DISPLAY_FLAG,RECHARGEID_ATTR,STATUS,SGST,DATA_LINE_2,UP_SELL_CAPTION,COUNTRY,DATA_LINE_1,VOUCHER_AMOUNT,VOICE_PACK_TYPE,NEO_GOLD_PROD_CAT,WEB_SUB_CATEGORY_2,RETAILER_PRODUCT_DESCRIPTION,SERVICE_VALIDITY,SMS_COUNT_ATTR,WEB-EXCLUSIVE,VALIDITY_ATTR,BENEFITS_1,BENEFITS_2,NETWORKTYPE_ATTR,CHANNEL_ATTR,STATECODE_ATTR,OFFERTYPE_ATTR,BENEFITS_5,BENEFITS_6,BENEFITS_3,CGST,BENEFITS_4,RETAILER_EXTRA_BENEFIT,BENEFITS_9,SMS_LINE_1,SMS_LINE_2,BENEFITS_7,BENEFITS_8,TALKTIME_LINE_1,TALKTIME_LINE_2,NEO-SELLABLE,TOPFIVE_ATTR,RETAILER_PROMOTION,GST,COMBO_TYPE_ATTR,VOUCHER_ENABLED,PRODUCT-MKT-DESC,ACCESSFEE_ATTR,validity_days,cost_per_day
6995,,false,5,,i-RoamFREE 28,,,,,,,,0,1,ETOPUP,Get FREE 120 Minutes/day Outgoing (Local + To India) + Free Incoming Calls + 15 GB Data when roaming abroad in 29 countries. Also get FREE 500 Minutes Outgoing (Local + To India) + Free Incoming Calls + 5 GB Data when roaming in other 75 countries. Pack valid for 28 days. T&C Apply,,MH_0014_6995_MH_0014_6995,Roaming,,,6995,,,28 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,28 Days,0,,,,N#N,Roaming,,,Y,MH_0014_6995,SUCCESS,,,,,,,,,,"120 OG min/day (Local + call back home), Free IC, 15GB Data in 22 countries; 500 OG (Local + call back home)minutes, Free IC, 5GB Data in 47 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 3/min; Data after your quota is over would be kept OFF. To check country specific benefits, please visit International Roaming section on Vi App.",Y,100112,,28,,,,,MH,,,,,,,,,,,,,,,,,,1067.03,,,,5927.97,28.0,249.82142857142858
5195,,false,5,,IR 5195,,,,,,,,0,1,ETOPUP,Get Unlimited Outgoing (Local + To India) & Incoming Calls + Unlimited Data when roaming abroad in 29 countries. Also get FREE 500 Minutes Outgoing (Local + To India) + Free Incoming Calls + 5 GB Data when roaming in other 75 countries. Pack valid for 14 days. T&C Apply,,MH_0014_5195_MH_0014_5195,Roaming,,,5195,,,14 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,14 Days,0,,,,N#N,Roaming,,,Y,MH_0014_5195,SUCCESS,,,,,,,,,,"Unlimited Free outgoing (Local + call back home) & Incoming calls + Unlimited Data in 22 countries; 500 OG (Local + call back home)minutes, Free IC, 5GB Data in 47 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 10/min; Post quota Data charges - Rs 10/MB & SMS charges - Rs 15/SMS. To check country specific benefits, please visit International Roaming section on Vi app.",Y,0,,14,,,,,MH,,,,,,,,,,,,,,,,,,792.46,,,,4402.54,14.0,371.07142857142856
1899,,false,3,,IR 1899,,,,,,,,0,1,ETOPUP,"Get FREE 250 Minutes Outgoing (Local + To India) and Incoming Calls + 1GB/Day Data for 5 Days. when roaming in Indonesia, Thailand, Sri Lanka, Singapore and Malaysia. Pack valid for 5 days. T&C Apply",,MH_0014_1899_MH_0014_1899,,,,1899,,"Get FREE 250 mins outgoing and incoming calls & 1 GB/Day Data valid for 5 days  in Thailand, Indonesia, Sri Lanka, Singapore and Malaysia; OG International Calls at Standard Rates; Post quota OG rates- Rs 10/min; Post quota Data rates - Rs 10/MB; SMS rates - Rs 15/SMS.",5 Days,Roaming pack,,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,5 Days,0,,,,N#N,Roaming,,,Y,MH_0014_1899,SUCCESS,,,,,1GB/Day,,,,,"Get FREE 250 mins outgoing and incoming calls & 1 GB/Day Data valid for 5 days  in Thailand, Indonesia, Sri Lanka, Singapore and Malaysia; OG International Calls at Standard Rates; Post quota OG rates- Rs 10/min; Post quota Data rates - Rs 10/MB; SMS rates - Rs 15/SMS.",Y,,,5,,,,,MH,,,,,,,,,,,,,,,,,,289.6779661,,,,1609.322034,5.0,379.8
4695,,false,4,,i-RoamFREE 10,,,,,,,,0,1,ETOPUP,Get Unlimited Outgoing (Local + To India) & Incoming Calls + Unlimited Data when roaming abroad in 29 countries. Also get FREE 300 Minutes Outgoing (Local + To India) + Free Incoming Calls + 3 GB Data when roaming in other 75 countries. Pack valid for 10 days. T&C Apply,,MH_0014_4695_MH_0014_4695,Roaming,,,4695,,,10 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,10 Days,0,,,,N#N,Roaming,,,Y,MH_0014_4695,SUCCESS,,,,,,,,,,"Unlimited Free outgoing (Local + call back home) & Incoming calls + Unlimited Data in 22 countries; 300 OG (Local + call back home), Free IC, 3GB Data in 47 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 10/min; Post quota Data charges - Rs 10/MB & SMS charges - Rs 15/SMS. To check country specific benefits, please visit International Roaming section on Vi app.",Y,100111,,10,,,,,MH,,,,,,,,,,,,,,,,,,716.19,,,,3978.81,10.0,469.5
3495,,false,3,,i-RoamFREE 7,,,,,,,,0,1,ETOPUP,Get Unlimited Outgoing (Local + To India) & Incoming Calls + Unlimited Data when roaming abroad in 29 countries. Also get FREE 200 Minutes Outgoing (Local + To India) + Free Incoming Calls + 2 GB Data when roaming in other 75 countries. Pack valid for 7 days. T&C Apply,,MH_0014_3495_MH_0014_3495,Roaming,,,3495,,,7 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,7 Days,0,,,,N#N,Roaming,,,Y,MH_0014_3495,SUCCESS,,,,,,,,,,"Unlimited Free outgoing (Local + call back home) & Incoming calls + Unlimited Data for 22 Countries ; 200 OG (Local + call back home), Free IC, 2GB Data for 47 Countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 10/min; Post quota Data charges - Rs 10/MB & SMS charges - Rs 15/SMS. To check country specific benefits, please visit International roaming section on Vi App.",Y,0,,7,,,,,MH,,,,,,,,,,,,,,,,,,533.11,,,,2961.86,7.0,499.2857142857143
2695,,false,2,,i-RoamFREE 4,,,,,,,,0,1,ETOPUP,Get FREE 120 Minutes/day Outgoing (Local + To India) + Free Incoming Calls + 4 GB Data when roaming abroad in 29 countries. Also get FREE 200 Minutes Outgoing (Local + To India) + Free Incoming Calls + 1.2 GB Data when roaming in other 75 countries. Pack valid for 4 days. T&C Apply,,MH_0014_2695_MH_0014_2695,Roaming,,,2695,,,4 Days,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,4 Days,0,,,,N#N,Roaming,,,Y,MH_0014_2695,SUCCESS,,,,,,,,,,"120 OG min/day (Local + call back home), Free IC, 4GB Data in 22 countries; 200 OG (Local + call back home), Free IC, 1.2GB Data in 47 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 3/min; Data after your quota is over would be kept OFF. To check country specific benefit, please visit International Roaming section on Vi App.",Y,100109,,4,,,,,MH,,,,,,,,,,,,,,,,,,411.1,,,,2283.9,4.0,673.75
695,,false,1,,i-RoamFREE 1,,,,,,,,0,1,ETOPUP,Get FREE 120 Minutes/day Outgoing (Local + To India) + Free Incoming Calls + 1 GB Data when roaming abroad in 29 countries. Also get FREE 50 Minutes Outgoing (Local + To India) + Free Incoming Calls + 300 MB Data when roaming in other 75 countries. Pack valid for 1 day. T&C Apply,,MH_0014_695_MH_0014_695,Roaming,,,695,,,1 Day,Roaming pack,Others,Y,International,,Y,International Roaming Pack,0,,,International,,Roaming,Y,,,,1,International Roaming,,,1 Day,0,,,,N#N,Roaming,,,Y,MH_0014_695,SUCCESS,,,,,,,,,,"120 OG min (Local + call back home), Free IC, 1GB Data in 22 countries ; 50 OG (Local + call back home), Free IC, 300MB Data in 47 countries; OG International Calls at Standard Rates; Post quota OG / IC rates- Rs 3/min; Data after your quota is over would be kept OFF. Too check the country specific benefit, please visit International roaming section on Vi app or website.",Y,100019,,1,,,,,MH,,,,,,,,,,,,,,,,,,106.02,,,,588.98,1.0,695.0
45,,FALSE,1,,Missed Call Alerts,,,,,,,,,1,ETOPUP,6 Months subscription for Missed call alerts on Vi App. No service Validity.,,MH_0014_45_MH_0014_45,Voice,,,45,,6 Months subscription for Missed call alerts on Vi App. No service Validity.,0 Days,,Others,Y,,,Y,,0,,,,,VAS,Y,,,,1,Missed Call Alerts,,,0,0,,,,N#N,Voice,,,Y,MH_0014_45,SUCCESS,,,,,,,,,,6 Months subscription for Missed call alerts on Vi App. No service Validity.,N,,,0,,,,,MH,6 months subscription for missed call alerts~~no service validity,,,,,,,,,,,,,,,,,6.86,,,6 Months subscription for Missed call alerts on Vi App. No service Validity.,38.14,0.0,inf
1000,,FALSE,1,,Talktime of Rs. 847.46,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 847.46,Talktime validity  Unrestricted; No Service Validity",,MH_0014_1000_MH_0014_1000,,,,1000,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,,847.46,,,,N#N,Talktime,,,Y,MH_0014_1000,SUCCESS,,,,,,,,,,"Talktime of Rs. 847.46,Talktime validity  Unrestricted; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 847.46,Talktime,,,,152.54,,,"Talktime of Rs. 847.46,Talktime validity  Unrestricted; No Service Validity",0,,
100,,false,2,,Talktime of Rs. 81.75,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 81.75, No Outgoing SMS. Talktime validity - Unrestricted ; No Service Validity",,MH_0014_100_MH_0014_100,,,,100,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,0,81.75,,,,N#N,Talktime,,,Y,MH_0014_100,SUCCESS,,,,,,,,,,"Talktime of Rs. 81.75, No Outgoing SMS. Talktime validity - Unrestricted ; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 81.75,Talktime,,,,15.25,,,"Talktime of Rs. 81.75, No Outgoing SMS. Talktime validity - Unrestricted ; No Service Validity",3,,
10,,false,7,,Talktime of Rs. 7.47,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 7.47, Talktime validity Unrestricted ; No Service Validity",,MH_0014_10_MH_0014_10,,,,10,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,,7.47,,,,N#N,Talktime,,,Y,MH_0014_10,SUCCESS,,,,,,,,,,"Talktime of Rs. 7.47, Talktime validity Unrestricted ; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 7.47,Talktime,,,,1.53,,,"Talktime of Rs. 7.47, Talktime validity Unrestricted ; No Service Validity",1.0,,
20,,false,5,,Talktime of Rs. 14.95,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 14.95, Talktime validity  Unrestricted ; No Service Validity",,MH_0014_20_MH_0014_20,,,,20,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,,14.95,,,,N#N,Talktime,,,Y,MH_0014_20,SUCCESS,,,,,,,,,,"Talktime of Rs. 14.95, Talktime validity  Unrestricted ; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 14.95,Talktime,,,,3.05,,,"Talktime of Rs. 14.95, Talktime validity  Unrestricted ; No Service Validity",2,,
30,,false,6,,Talktime of Rs. 22.42,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 22.42, Talktime validity  Unrestricted ; No Service Validity",,MH_0014_30_MH_0014_30,,,,30,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,0,22.42,,,,N#N,Talktime,,,Y,MH_0014_30,SUCCESS,,,,,,,,,,"Talktime of Rs. 22.42, Talktime validity  Unrestricted ; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 22.42,Talktime,,,,4.58,,,"Talktime of Rs. 22.42, Talktime validity  Unrestricted ; No Service Validity",3,,
500,,FALSE,2,,Talktime of Rs. 423.73,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 423.73,Talktime validity  Unrestricted; No Service Validity.",,MH_0014_500_MH_0014_500,,,,500,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,,423.73,,,,N#N,Talktime,,,Y,MH_0014_500,SUCCESS,,,,,,,,,,"Talktime of Rs. 423.73,Talktime validity  Unrestricted; No Service Validity.",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 423.73,Talktime,,,,76.27,,,"Talktime of Rs. 423.73,Talktime validity  Unrestricted; No Service Validity.",0,,
50,,false,1,,Talktime of Rs. 39.37,,,,,,,,0,1,ETOPUP,"Talktime of Rs. 39.37, Talktime validity  Unrestricted ; No Service Validity",,MH_0014_50_MH_0014_50,,,,50,Talktime,,NA,Recharge,,Y,,,Y,,0,,,,,Talktime,Y,,,,1,,,,0,39.37,,,,N#N,Talktime,,,Y,MH_0014_50,SUCCESS,,,,,,,,,,"Talktime of Rs. 39.37, Talktime validity  Unrestricted ; No Service Validity",N,,,0,,,,,MH,no service validity,,,,,,,,,,,,₹ 39.37,Talktime,,,,7.63,,,"Talktime of Rs. 39.37, Talktime validity  Unrestricted ; No Service Validity",3.0,,
